CIDs00004908	primaquine	CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2
CIDs00004909	primidone	CCC1(C(=O)NCNC1=O)C2=CC=CC=C2
CIDs00004910	SKF-525A	CCCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OCCN(CC)CC
CIDs00004911	probenecid	CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O
CIDs00004912	probucol	CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C
CIDs00004913	procainamide	CCN(CC)CCNC(=O)C1=CC=C(C=C1)N
CIDs00004914	procaine	CCN(CC)CCOC(=O)C1=CC=C(C=C1)N
CIDs00004915	procarbazine	CC(C)NC(=O)C1=CC=C(C=C1)CNNC
CIDs00004917	prochlorperazine	CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl
CIDs00004919	procyclidine	C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O
CIDs00004920	pregn-4-ene-3,20-dione	CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C
CIDs00004922	proglumide	CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)C1=CC=CC=C1
CIDs00004923	proguanil (chloroguanide	CC(C)N=C(N)N=C(N)NC1=CC=C(C=C1)Cl
CIDs00004926	promazine	CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31
CIDs00004927	promethazine	CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C
CIDs00004930	pronethalol	CC(C)NCC(C1=CC2=CC=CC=C2C=C1)O
CIDs00004932	propafenone	CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O
CIDs00004934	propantheline	CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C
CIDs00004935	proparacaine	CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N
CIDs00004939	propidium iodide	CC[N+](C)(CC)CCC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N
CIDs00004943	propofol	CC(C)C1=C(C(=CC=C1)C(C)C)O
CIDs00004946	propranolol	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O
CIDs00004951	Proszine	CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O
CIDs00004976	protriptyline	CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13
CIDs00004989	AC1O8PVM	CN1CCCN=C1C=CC2=CC=CS2
CIDs00004991	pyridostigmine	C[N+]1=CC=CC(=C1)OC(=O)N(C)C
CIDs00004992	mepyramine	CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2
CIDs00004993	pyrimethamine	CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl
CIDs00004994	pyrithyldione	CCC1(C(=O)C=CNC1=O)CC
CIDs00005002	quetiapine	C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42
CIDs00005005	KS-1100	CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O
CIDs00005011	quipazine	C1CN(CCN1)C2=NC3=CC=CC=C3C=C2
CIDs00005029	rabeprazole	CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC
CIDs00005035	raloxifene	C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O
CIDs00005037	isopyrine	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(C)C
CIDs00005038	Corpril	CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCC3CC2C(=O)O
CIDs00005039	Noctone	CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C
CIDs00005042	rebamipide	C1=CC=C2C(=C1)C(=CC(=O)N2)CC(C(=O)O)NC(=O)C3=CC=C(C=C3)Cl
CIDs00005052	HYGROTON-RESERPINE	COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
CIDs00005064	NSC-163039	C1=NC(=NN1C2C(C(C(O2)CO)O)O)C(=O)N
CIDs00005066	NSC236658	C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)O)O)O)N
CIDs00005070	riluzole	C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N
CIDs00005071	rimantadine	CC(C12CC3CC(C1)CC(C3)C2)N
CIDs00005073	risperidone	CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F
CIDs00005077	AC1L1JK6	CCN(C)C(=O)OC1=CC=CC(=C1)C(C)N(C)C
CIDs00005090	rofecoxib	CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3
CIDs00005092	rolipram	COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3
CIDs00005094	ronidazole	CN1C(=CN=C1COC(=O)N)[N+](=O)[O-]
CIDs00005095	ropinirole	CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1
CIDs00005105	roxatidine	CC(=O)OCC(=O)NCCCOC1=CC=CC(=C1)CN2CCCCC2
CIDs00005106	AC1L1H8O	CCC1C(C(C(C(=NOCOCCOC)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O
CIDs00005118	AC1L1JND	CCN1CCCC1CNC(=O)C2=C(C(=CC(=C2OC)Cl)Cl)O
CIDs00005152	salmeterol	C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O
CIDs00005155	stavudine (d4T	CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO
CIDs00005184	scopolamine hydrobromide	CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4
CIDs00005195	deprenil	CC(CC1=CC=CC=C1)N(C)CC#C
CIDs00005202	serotonine	C1=CC2=C(C=C1O)C(=CN2)CCN
CIDs00005203	sertraline hydrochloride	CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl
CIDs00005210	sibutramine	CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C
CIDs00005212	sildenafil	CCCC1=NN(C2=C1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C
CIDs00005215	sulfadiazine	C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N
CIDs00005224	NSC182856	CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CC=C(O3)CN)N)N)N)O
CIDs00005253	sotalol	CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O
CIDs00005257	AC1Q4N67	CC1CN(CC(N1)C)C2=C(C3=C(C(=C2F)N)C(=O)C(=CN3C4CC4)C(=O)O)F
CIDs00005265	spiperone	C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(=O)C4=CC=C(C=C4)F
CIDs00005266	leucomycin	CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)OC4CCC(C(O4)C)N(C)C
CIDs00005267	Berlactone	CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C
CIDs00005275	gabazine (GBZ	COC1=CC=C(C=C1)C2=N[N+](=C(C=C2)N)CCCC(=O)O
CIDs00005277	NSC233046	CC12CCC3C(C1CCC2(C)O)CCC4C3(CC5=C(C4)NN=C5)C
CIDs00005291	imatinib	CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
CIDs00005297	AC1O7EO6	CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O
CIDs00005300	NSC236997	CN(C(=O)NC1C(C(C(OC1O)CO)O)O)N=O
CIDs00005311	vorinostat	C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO
CIDs00005315	succinylsulfathiazole	C1=CC(=CC=C1NC(=O)CCC(=O)O)S(=O)(=O)NC2=NC=CS2
CIDs00005316	sodium sulbactam	CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)O)C
CIDs00005318	sulconazole	C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
CIDs00005319	sulfabenzamide	C1=CC=C(C=C1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)N
CIDs00005320	sulfacetamide	CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N
CIDs00005323	sulfadimethoxine	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC
CIDs00005324	sulfaguanidine	C1=CC(=CC=C1N)S(=O)(=O)N=C(N)N
CIDs00005325	sulfamerazine	CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N
CIDs00005326	Supramid	COC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N
CIDs00005327	sulfamethazine	CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C
CIDs00005328	sulfamethizole	CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N
CIDs00005329	sulfamethoxazole	CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N
CIDs00005330	longin	COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N
CIDs00005332	sulfamonomethoxine	COC1=NC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N
CIDs00005333	sulfonamide	C1=CC(=CC=C1N)S(=O)(=O)N
CIDs00005335	sulfaphenazole	C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N
CIDs00005336	sulfapyridine	C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N
CIDs00005337	anti-K	C1=CC=C2C(=C1)N=CC(=N2)[N-]S(=O)(=O)C3=CC=C(C=C3)N
CIDs00005340	sulfathiazole	C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2
CIDs00005342	sulfinpyrazone	C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4
CIDs00005344	sulfisoxazole	CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N
CIDs00005352	NSAID) sulindac	CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O
CIDs00005353	sulmazole	COC1=C(C=CC(=C1)S(=O)C)C2=NC3=C(N2)C=CC=N3
CIDs00005354	cerebro	CCCCCCCCNC(C)C(C1=CC=C(C=C1)SC(C)C)O
CIDs00005355	sulpiride	CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC
CIDs00005358	sumatriptan	CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C
CIDs00005359	suprofen	CC(C1=CC=C(C=C1)C(=O)C2=CC=CS2)C(=O)O
CIDs00005362	suxibuzone	CCCCC1(C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)COC(=O)CCC(=O)O
CIDs00005373	AC1L1K7K	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)OC4C5=CC=CC=C5C(=O)O4)C
CIDs00005376	tamoxifen	CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3
CIDs00005379	gatifloxacin	CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F
CIDs00005387	telenzepine	CC1=C2C(=CS1)C(=O)NC3=CC=CC=C3N2C(=O)CN4CCN(CC4)C
CIDs00005394	temozolomide	CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
CIDs00005401	terazosin	COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC
CIDs00005403	terbutaline	CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O
CIDs00005404	Tetrazol 7	CC(C)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=NC=N4)C5=C(C=C(C=C5)Cl)Cl
CIDs00005405	terfenadine	CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O
CIDs00005410	NSC98537	CCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C
CIDs00005411	tetracaine	CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C
CIDs00005419	YxiN	C1CC(C2=CC=CC=C2C1)C3=NCCN3
CIDs00005424	tetrahydroxy-1,4-benzoquinone	C1(=C(C(=O)C(=C(C1=O)O)O)O)O
CIDs00005426	thalidomide	C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O
CIDs00005429	theobromine	CN1C=NC2=C1C(=O)NC(=O)N2C
CIDs00005430	thiabendazole	C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3
CIDs00005433	FRI-Col	CS(=O)(=O)C1=CC=C(C=C1)C(C(CO)NC(=O)C(Cl)Cl)O
CIDs00005441	AC1Q5U59	CC[Hg+].C1=CC=C(C(=C1)C(=O)[O-])[S-]
CIDs00005452	thioridazine	CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC
CIDs00005456	thonzonium bromide	CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2
CIDs00005467	tiapride	CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC
CIDs00005468	tiaprofenic acid	CC(C1=CC=C(S1)C(=O)C2=CC=CC=C2)C(=O)O
CIDs00005470	AC1L1KF5	CC1CC2=C(CCC(=O)C2)C3C1C4CCC(C4(CC3)C)(C#C)O
CIDs00005471	ticarpen	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CSC=C3)C(=O)O)C(=O)O)C
CIDs00005472	ticlopidine	C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl
CIDs00005478	racemic timolol	CC(C)(C)NCC(COC1=NSN=C1N2CCOCC2)O
CIDs00005479	tinidazole	CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C
CIDs00005482	tioconazole	C1=CC(=C(C=C1Cl)Cl)C(CN2C=CN=C2)OCC3=C(SC=C3)Cl
CIDs00005487	tizanidine	C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl
CIDs00005496	Dicon	C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N
CIDs00005501	todralazine	CCOC(=O)NNC1=NN=CC2=CC=CC=C21
CIDs00005503	tolazamide	CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2
CIDs00005504	tolazoline	C1CN=C(N1)CC2=CC=CC=C2
CIDs00005505	tolbutamide	CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C
CIDs00005508	tolmetin	CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)[O-]
CIDs00005510	tolnaftate	CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=CC=CC=C3C=C2
CIDs00005514	AC1L1KIH	CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C
CIDs00005515	Hycamtin	CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=C(C5=C4)CN(C)C)O)O
CIDs00005516	toremifene (triphenylethylenes	CN(C)CCOC1=CC=C(C=C1)C(=C(CCCl)C2=CC=CC=C2)C3=CC=CC=C3
CIDs00005517	tosufloxacin	C1CN(CC1N)C2=C(C=C3C(=O)C(=CN(C3=N2)C4=C(C=C(C=C4)F)F)C(=O)O)F
CIDs00005522	tracazolate	CCCCNC1=C2C=NN(C2=NC(=C1C(=O)OCC)C)CC
CIDs00005523	Ultracet	CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O
CIDs00005526	tranexamic acid	C1CC(CCC1CN)C(=O)O
CIDs00005527	N-(3',4'-dimethoxycinnamoyl) anthranilic acid	COC1=C(C=C(C=C1)C=CC(=O)NC2=CC=CC=C2C(=O)O)OC
CIDs00005530	tranylcypromine	C1C(C1N)C2=CC=CC=C2
CIDs00005531	trapidil	CCN(CC)C1=CC(=NC2=NC=NN12)C
CIDs00005533	trazodone	C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl
CIDs00005534	tremorine	C1CCN(C1)CC#CCN2CCCC2
CIDs00005538	retinoic acid	CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C
CIDs00005544	R1218	CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CCC4=CC(=O)C=CC43C)F)O
CIDs00005546	triamterene	C1=CC=C(C=C1)C2=NC3=C(N=C2N)N=C(N=C3N)N
CIDs00005557	AC1L1KM2	CCOC1C(C(C(O1)C(COCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4)O
CIDs00005560	trichlormethiazide	C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl
CIDs00005564	triclosan	C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl
CIDs00005566	trifluoperazine	CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
CIDs00005568	triflupromazine	CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F
CIDs00005572	trihexyphenidyl	C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O
CIDs00005574	trimeprazine	CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C
CIDs00005576	trimethadione	CC1(C(=O)N(C(=O)O1)C)C
CIDs00005577	TGen	CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C(=C2)OC)OC)OC
CIDs00005578	trimethoprim	COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N
CIDs00005584	trimipramine	CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C
CIDs00005585	antipsoriatic	CC1=CC(=O)OC2=C1C=C3C=C(OC3=C2C)C
CIDs00005587	tripelennamine	CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2
CIDs00005588	triprolidine hydrochloride	CC1=CC=C(C=C1)C(=CCN2CCCC2)C3=CC=CC=N3
CIDs00005591	troglitazone	CC1=C(C(=C2CCC(OC2=C1C)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C)O
CIDs00005593	tropicamide	CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2
CIDs00005595	3-tropanyl-indole-3-carboxylate	CN1C2CCC1CC(C2)OC(=O)C3=CNC4=CC=CC=C43
CIDs00005606	tulobuterol	CC(C)(C)NCC(C1=CC=CC=C1Cl)O
CIDs00005639	urapidil	CN1C(=CC(=O)N(C1=O)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC
CIDs00005645	3alpha, 7beta-dihydroxy-5beta-cholan-24-oic acid	CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C
CIDs00005647	AC1L1KTH	CC(C)C(C(=O)OCCOCN1C=NC2=C1NC(=NC2=O)N)N
CIDs00005651	cyclodextrin-benzaldehyde	CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O
CIDs00005656	venlafaxine	CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
CIDs00005662	vesamicol	C1CCC(C(C1)N2CCC(CC2)C3=CC=CC=C3)O
CIDs00005665	vigabatrin	C=CC(CCC(=O)O)N
CIDs00005666	viloxazine	CCOC1=CC=CC=C1OCC2CNCCO2
CIDs00005668	16-epivincamine	CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(C2)(C(=O)OC)O
CIDs00005673	H2122	CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC
CIDs00005707	xylazine	CC1=C(C(=CC=C1)C)NC2=NCCCS2
CIDs00005709	xylometazoline	CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C
CIDs00005717	zafirlukast	CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC
CIDs00005718	2',3'-dideoxycytidine (ddC	C1CC(OC1CO)N2C=CC(=NC2=O)N
CIDs00005719	zaleplon	CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C
CIDs00005722	zaprinast	CCCOC1=CC=CC=C1C2=NC(=O)C3=NNNC3=N2
CIDs00005723	zardaverine	COC1=C(C=CC(=C1)C2=NNC(=O)C=C2)OC(F)F
CIDs00005726	azidothymidine (AZT	CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-]
CIDs00005733	zomepirac	CC1=C(N(C(=C1)CC(=O)O)C)C(=O)C2=CC=C(C=C2)Cl
CIDs00005734	zonisamide	C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N
CIDs00005735	zopiclone	CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl
CIDs00005736	zotepine	CN(C)CCOC1=CC2=CC=CC=C2SC3=C1C=C(C=C3)Cl
CIDs00005753	corticosterone	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O
CIDs00005775	phentolamine	CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O
CIDs00005803	TRIAC	C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(=O)O)I)I)O
CIDs00005849	pentolinium	C[N+]1(CCCC1)CCCCC[N+]2(CCCC2)C.C(C(C(=O)[O-])O)(C(=O)O)O.C(C(C(=O)[O-])O)(C(=O)O)O
CIDs00005853	metrifonate	COP(=O)(C(C(Cl)(Cl)Cl)O)OC
CIDs00005857	lynestrenol	CC12CCC3C(C1CCC2(C#C)O)CCC4=CCCCC34
CIDs00005860	Europen	C[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C.[N+](=O)([O-])[O-]
CIDs00005878	oxandrolone	CC12CCC3C(C1CCC2(C)O)CCC4C3(COC(=O)C4)C
CIDs00005902	avacan	CCN(CC)CCNC(C1=CC=CC=C1)C(=O)OCCC(C)C
CIDs00005917	pentylenetetrazol	C1CCC2=NN=NN2CC1
CIDs00005965	demecarium bromide	CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C.[Br-].[Br-]
CIDs00006009	aminopyrine	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C
CIDs00006077	acepromazine	CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C
CIDs00006081	methoxamine	CC(C(C1=C(C=CC(=C1)OC)OC)O)N.Cl
CIDs00006093	niridazole	C1CN(C(=O)N1)C2=NC=C(S2)[N+](=O)[O-]
CIDs00006103	zoxazolamine	C1=CC2=C(C=C1Cl)N=C(O2)N
CIDs00006126	diphemanil	C[N+]1(CCC(=C(C2=CC=CC=C2)C3=CC=CC=C3)CC1)C.COS(=O)(=O)[O-]
CIDs00006166	deoxycorticosterone	CC12CCC3C(C1CCC2C(=O)CO)CCC4=CC(=O)CCC34C
CIDs00006256	trifluridine	C1C(C(OC1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O
CIDs00006307	quinethazone	CCC1NC2=CC(=C(C=C2C(=O)N1)S(=O)(=O)N)Cl
CIDs00006603	pempidine	CC1(CCCC(N1C)(C)C)C
CIDs00006634	sulfachloropyridazine	C1=CC(=CC=C1N)S(=O)(=O)NC2=NN=C(C=C2)Cl
CIDs00006726	wellcome	CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3
CIDs00006834	D-isomer	CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2
CIDs00006839	phensuximide	CN1C(=O)CC(C1=O)C2=CC=CC=C2
CIDs00006843	propoxycaine	CCCOC1=C(C=CC(=C1)N)C(=O)OCCN(CC)CC
CIDs00006857	quinoleine	CCCCC1=CC2=CC=CC=C2C(=N1)OCCN(C)C
CIDs00007029	linea	CCN(CC)C(C)C(=O)C1=CC=CC=C1
CIDs00007172	synephrine	CNCC(C1=CC=C(C=C1)O)O
CIDs00007184	butylparaben	CCCCOC(=O)C1=CC=C(C=C1)O
CIDs00007534	eucatropine	CC1CC(CC(N1C)(C)C)OC(=O)C(C2=CC=CC=C2)O
CIDs00007638	monobenzone	C1=CC=C(C=C1)COC2=CC=C(C=C2)O
CIDs00007699	benzonatate	CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC
CIDs00007741	betazole	C1=C(NN=C1)CCN
CIDs00008197	tetraen	C(CNCCNCCNCCN)N
CIDs00008249	phenformin	C1=CC=C(C=C1)CCN=C(N)N=C(N)N
CIDs00008362	homosalate	CC1CC(CC(C1)(C)C)OC(=O)C2=CC=CC=C2O
CIDs00008480	carbarsone	C1=CC(=CC=C1NC(=O)N)[As](=O)(O)O
CIDs00008569	2,2'-dihydroxy-4-methoxybenzophenone	COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2O)O
CIDs00008646	8-azaguanine	C12=NNNC1=NC(=NC2=O)N
CIDs00008813	diamidine	C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N.C(CS(=O)(=O)O)O.C(CS(=O)(=O)O)O
CIDs00008932	digitoxigenine	CC12CCC(CC1CCC3C2CCC4(C3(CCC4C5=CC(=O)OC5)O)C)O
CIDs00008982	nafcillin	CCOC1=C(C2=CC=CC=C2C=C1)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O
CIDs00009363	ethamivan	CCN(CC)C(=O)C1=CC(=C(C=C1)O)OC
CIDs00009417	opipramol	C1CN(CCN1CCCN2C3=CC=CC=C3C=CC4=CC=CC=C42)CCO
CIDs00009418	dibenzepin	CN1C2=CC=CC=C2C(=O)N(C3=CC=CC=C31)CC[NH+](C)C.[Cl-]
CIDs00009429	thioproperazine	CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C
CIDs00009433	aminophylline	CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N
CIDs00009458	triflusal	CC(=O)OC1=C(C=CC(=C1)C(F)(F)F)C(=O)O
